text,genre,lable
like check fool shove right place drink feel party make tape bout like wine bully shit school yeah guy melt pay gonna break repeat foot fuck gonna limit go want tire step grab yeah sport worry foot shoot screw strap treat fast lock damn gonna real finger time bite level drop gotta trouble start watch damn know guy bob know people money better talk kind know money forward come year wear baby beat record high pure like rock pad strap clown worry,hip hop,4
watch sauce beat know catch till discuss dollars trash kinda hood model sick lipstick perfect cause go rockin need eye ball right see later beat shit gotta drink shit gonna shit right jungle eye mouth bar song money try truck yeah creek gang discuss house 😂 want sick screen right bitch alright delivery,hip hop,4
floor body tell go girl disturbing cars build brain sick wall think network glass sick midwest come say notch slow shove spend,hip hop,4
burger talk count later go watchin fresh respect right come finish metal stock til yeah blow want jump turn ring friend shoot paint come quiet wear disappear shoot want business cause kid depart goin wife better like mouth income body surprise table woah snatch money shit murder goin jump sweat tell tune better educate drop,hip hop,4
ahead yeah burn train vegas yeah understand twist outta style go brain bathroom rope right toy move know loose dirty turn girls like things lady thread hold freak face restart cause flow white gold hear black bless bust shoot wanna face start bull cause news baby saturday oops bust conscience slam somebody cool reputation tesla come party explain recognize hear tougher whatcha shit start need trip awful talk money come blast see twice,hip hop,4
fight yeah cool scoop quick feel yeah night self fall meal lamborghini little cause crash come tell better pillow month home kind money stick funeral talk like jacket neck schedule shake like bumper drink get build rockin short like kick go play yeah like feel wanna suck fuck game good mask damn tell scream know bout court dead boys sink sunday dudes friends cause better swear easier come know create better bar weigh look load everybody forget wallet heavy haters single come drink beer trouble view tough bone cause reconciliation number keep party drip throw gonna bone want good plan ball double skirt fake corner early push shout yeah sell plus bitch mean time half work play shut hard rough night better beat fuck damn minute hard project bigger like shout everybody favorite fool friend think hear tell counter card floor pussy smash lose gotta bout right wear gonna bitch dont shit roof wanna crew,hip hop,4
bottle cheer yeah white like gas walk relax good shout shoot mama scene justice food maybe hook street wanna condition heat fight feel gotta understand hold dirty loud turn like head shark know spend like drags yeah jack sweet yeah rat know kick fuck bait hand walk drop light funny bull want roof cat fuck stack flow blow better give forth wednesday tell access money chunk lemme bacon load like focus,hip hop,4
ride lawyer know shoot weeks bank sheriff time speech like rough know finger shout play fuck count right static listen wanna simply fuck streets know jump feel daddy women cream walk game spring feel pretty bitch leave fuck people rubber baby serve stop baby friends gang stuff like status fuck like fighter estimate bloody brand,hip hop,4
like whoa better play city jump pussy understand blame yeah nose laugh go want egg yeah ready thing commercial know yeah want block ready funny speak yeah yeah alright sell neck hair commercial tank yeah know right pocket tell smart shit grind little throwback style shit automatic smash tour rude mind lock everybody zero friday fuck hear game damn like jump white gonna company shit black know girl shout right second wait money,hip hop,4
surprise kid girl skin bitch cause come hit daily better shoe see worst mama taste yeah ball quit deck cop cock close plan student get squad london colorful wanna house cruise hear probably clock fuck gonna like grab glass take time thing seat mouth globalist think act know double chill blank cars rise try play sorry poland like roll squeeze closet string wanna stand game come shake represent want damn swing tough deal work tongue like crash think look good beat twin groove yeah shout double ready spend check silly rule baby monkey shake probably break party cause dance hear want like come start jump home rhyme matter pole speed like yeah need freak hold beat right baby want go heat coke work trade cause play flimsy wreck yeah bill cause,hip hop,4
